hhkey	income	kwhpc	wgt
7924	9.43553260903	31.0157814488	211.833055864
7925	6.29808048765	55.6417147921	28.8196620538
7926	21.6860463782	42.5194195522	130.786547275
7927	6.66371547213	29.6449825983	108.768445114
7928	10.3000050734	28.6843340562	274.714404688
7929	5.6496717905	30.10625067	137.674418192
7930	9.56098343401	27.6087393063	170.781089461
7931	2.43370525601	12.0098061167	251.874406938
7932	13.6171571103	35.3365683439	128.153147686
7933	4.5197374324	15.202780347	223.986355942
7934	3.94468762062	37.2189377385	221.954393491
7935	7.38803298771	77.0303338623	84.0354616473
7936	7.38803298771	34.5109143101	195.26065417
7937	2.78137728541	48.7013389849	228.570430349
7938	33.898030743	85.0388391043	86.5573076618
7939	8.22852999013	95.6100593443	86.9012388272
7940	11.2414029688	40.6755554673	128.322230527
7941	8.55864444919	30.8121355095	162.247029839
7942	21.7986089089	50.3526765208	128.578081063
7943	11.299343581	71.8142297555	98.8615264477
7944	7.66877767623	77.0303338623	60.7229795402
7945	7.38803298771	26.5024188909	147.082091516
7946	5.49982541573	27.8650353631	192.932311535
7947	23.1781457954	62.0315530748	95.4470920059
7948	4.1933607047	34.5109143101	134.89636772
7949	11.9512253542	51.3535591825	120.066055869
7950	2.98004731655	36.6007703522	250.179696824
7951	8.03991791156	38.5151718425	125.387769865
7952	4.38936107776	20.3377777337	194.1762863
7953	18.7942878681	28.4659048283	58.2985188482
7954	13.0377089791	30.5066666005	123.193460488
7955	23.5972043979	40.2821431812	159.081835605
7956	10.3197775568	26.5024188909	109.340803657
7957	16.1198197816	23.6038334702	56.8498065704
7958	5.2150814912	26.5024188909	123.047439588
7959	6.55952949248	15.9795660349	156.929083388
7960	2.39928536067	15.2565993756	159.115857676
7961	8.11988267786	40.6755554673	77.4520083431
7962	8.36412173502	44.4674837202	57.2372129184
7963	8.6918028354	66.0032971951	28.2606383356
7964	10.1545108084	24.2968111727	201.511467526
7965	13.9068811759	53.0048476045	60.2416928279
7966	18.252784169	40.6755554673	86.3349197723
7967	29.55212775	57.3686681125	121.98544865
7968	3.4767213442	9.9316490093	176.848548974
7969	35.1282159081	71.8142297555	96.2354450293
7970	15.9159931725	38.5151718425	113.474382468
7971	11.3109380048	67.1369053021	86.8001087935
7972	6.29808048765	44.96502733	25.7837402712
7973	8.61821290173	23.0072762068	200.276397867
7974	9.07945777306	88.9349576175	25.7837402712
7975	22.4943898591	34.5109143101	126.382630006
7976	13.2636952206	29.6449825983	83.9108472516
7977	42.2595426824	35.3365683439	87.5019110397
7978	6.5188523891	46.5236672618	115.763177299
7979	39.4173230282	58.7224342571	154.533495789
7980	8.60071309347	27.6087393063	151.873380883
7981	8.37194482041	61.0133430238	53.9145238989
7982	5.73079599918	56.6925561286	82.4427606605
7983	11.5660048254	16.3410542759	150.123984286
7984	17.7251958788	34.5109143101	119.181710373
7985	12.2844180067	25.6767746798	184.943518385
7986	8.62806396105	29.6449825983	83.5464457599
7987	10.9716645811	53.0048476045	54.3742214383
7988	13.6750977226	56.6925561286	81.7494867656
7989	4.88740039082	53.0048476045	53.7591183877
7990	27.1766571677	61.0133430238	55.089495511
7991	6.95344268841	35.3365683439	79.3423339456
7992	17.0759186501	59.0112142576	46.5932940049
7993	13.9068811759	77.0303338623	47.9882103109
7994	11.2802190831	85.4018007628	71.3876427832
7995	13.773030695	44.4674837202	46.5932940049
7996	14.6456896208	38.5151718425	100.795863823
7997	6.37398930608	23.4799387069	73.2625557028
7998	6.60378364363	11.4139757392	177.262750557
7999	8.03644063465	109.697796644	24.5204254439
8000	25.2062247569	61.0133430238	50.5941753238
8001	12.4727328732	38.5151718425	114.046307172
8002	12.9026927545	51.3535591825	95.081663002
8003	4.78049224211	44.4674837202	55.1511005755
8004	3.89914274965	75.1127497903	27.5533902747
8005	6.95344268841	37.2189377385	148.915744113
8006	7.37412598051	51.3535591825	87.9608322366
8007	6.70022110348	22.7872163969	76.3605278053
8008	43.2545836917	58.7224342571	142.2417099
8009	8.4369597115	40.2821431812	152.709319138
8010	40.5211877866	76.491554209	84.6828399975
8011	8.4369597115	37.2189377385	125.358999523
8012	26.423082636	44.4674837202	47.3901297124
8013	2.29463623421	21.2019370773	123.031113561
8014	12.5162014601	96.5527420161	23.5306800301
8015	9.56706840604	97.0515822332	45.5147030367
8016	12.342358619	51.4031347688	45.9588052243
8017	10.4996980184	24.4053332804	122.690550352
8018	47.8049119189	46.5236672618	97.3109991282
8019	10.1024829322	69.021838443	45.5147030367
8020	37.742411895	97.0515822332	43.3259536423
8021	15.3779762023	50.3526765208	104.599965139
8022	8.64399894219	42.5194195522	107.122804416
8023	12.2554424495	35.219903149	47.8273704019
8024	8.4484323098	31.0157814488	177.581964346
8025	5.79453487353	35.3365683439	76.6165952611
8026	5.50480870747	33.2009577781	74.8590356511
8027	52.1508254142	138.043696532	25.0617873692
8028	14.6022315361	30.5066666005	102.180984512
8029	18.9475569083	51.3535591825	79.0873396692
8030	15.4044837436	47.9015876301	48.9492767175
8031	4.57188923452	14.0879632242	133.407160045
8032	3.1985833006	24.4053332804	141.726127114
8033	3.42891640078	23.0072762068	169.539740561
8034	16.8699180865	44.4674837202	47.5206123444
8035	34.603368691	64.051343205	108.177397266
8036	17.3836014699	27.6087393063	130.029613291
8037	10.4301640326	43.8436977019	25.9042217845
8038	18.446612688	114.737375516	49.9372753605
8039	4.13353179771	25.6767746798	174.810878123
8040	15.8016977795	101.509622877	113.01342908
8041	26.5447715746	26.5024188909	106.550628541
8042	29.89980293	122.026666402	22.570504134
8043	26.2892321551	77.0303338623	43.4599868998
8044	14.9359913071	24.4053332804	132.472352283
8045	10.3289039646	42.5194195522	103.045487606
8046	3.99822991341	24.4053332804	137.075150246
8047	16.166754093	70.439806298	30.6014024509
8048	6.0842620898	17.6099515745	105.846257514
8049	5.15134261685	45.3301107096	75.1410763319
8050	10.8647522315	98.6006056604	51.3862502247
8051	8.11234945307	43.3450539404	77.6379081329
8052	7.96748637004	33.5684575624	165.562925861
8053	9.85070960006	46.0145622363	95.9191196916
8054	14.5153153666	53.0048476045	50.9923248827
8055	10.4301640326	70.439806298	22.4440516332
8056	9.60096634227	70.439806298	24.5785483837
8057	10.9516684009	51.803560522	53.8236347368
8058	7.38803298771	34.5109143101	105.701481046
8059	3.4767213442	17.7869875944	153.943703789
8060	9.23330233363	75.4286308493	48.7005616823
8061	8.80045119789	17.6099515745	111.738549032
8062	7.49494218664	24.8291372574	53.3176534814
8063	7.41758511546	55.6417147921	28.049221993
8064	22.8884112276	62.0315530748	82.7951973435
8065	36.783708482	81.207668833	156.772102358
8066	13.9068811759	30.5066666005	113.006978587
8067	6.95344268841	24.4053332804	143.607958616
8068	5.76570739726	50.3526765208	112.561609134
8069	3.05198210422	25.3379770678	85.4261537364
8070	13.2515231761	49.6582646921	22.7745566392
8071	6.29808048765	69.4007326557	57.853868654
8072	10.5619319281	24.4053332804	308.416348022
8073	25.3922291404	79.7532289843	117.562351153
8074	6.91809649943	55.9917791364	338.472792254
8075	12.8644542609	60.4298598846	175.26755021
8076	15.1637209131	68.2209869366	101.724517928
8077	8.87230406844	38.2457820159	373.492120391
8078	8.344130806	17.7869875944	349.948276788
8079	19.0850306466	57.3686681125	241.085072216
8080	13.9844188849	53.734867022	317.05681224
8081	45.6319656735	22.2337418601	223.423393427
8082	52.3828924268	186.171208173	86.6556748293
8083	2.89297991547	9.9316490093	242.474040368
8084	18.4266270101	51.2410784931	222.647621719
8085	11.513157778	74.8370635597	39.1859129218
8086	15.859060771	93.0473345236	72.7072538621
8087	11.513157778	106.0097345	39.1859129218
8088	29.913130216	154.066129192	134.67705095
8089	145.366978365	146.8061102	81.9836567949
8090	58.4488975001	201.410666792	39.1859129218
8091	23.8590031258	26.5024188909	261.833283471
8092	7.09830577144	32.6573551384	155.457000916
8093	10.6439855811	44.4674837202	91.8407297028
8094	3.91131164351	38.5151718425	235.100727022
8095	12.5018554611	53.860677228	223.142540093
8096	9.47174732957	89.5581051549	177.613931392
8097	22.4987272658	67.1685739548	263.820263721
8098	22.63866902	76.0139213806	49.4980024802
8099	21.9433291621	70.439806298	51.7866488936
8100	6.71267985793	69.021838443	103.558296109
8101	7.1481386888	70.439806298	50.5569907991
8102	8.6918028354	46.5236672618	214.09609439
8103	8.4733498187	40.6755554673	156.674260364
8104	22.6551889735	28.5045476571	212.761356048
8105	18.3107352834	43.3450539404	155.209142141
8106	21.9433291621	49.6582646921	46.166408355
8107	6.37398930608	44.9467569534	173.998800984
8108	97.7158605961	174.939150377	100.50636797
8109	13.8338699132	54.5690668772	308.390546049
8110	8.80653511971	53.860677228	202.223875981
8111	5.50480870747	19.3236244921	213.934432471
8112	17.3836014699	64.6171649802	147.972830422
8113	19.827304816	30.5066666005	295.262022729
8114	5.40890896003	35.219903149	129.406598397
8115	4.23725358032	24.3210439786	630.020586734
8116	16.6406341557	48.7013389849	398.935491539
8117	17.8181928194	101.509622877	312.732355914
8118	12.8192528117	46.0145622363	217.824479475
8119	11.1709962505	14.3706334536	487.162369516
8120	7.6487867472	30.8121355095	383.838254853
8121	7.82262328701	22.2337418601	249.406208477
8122	22.1753961748	61.0133430238	109.096210087
8123	17.5688706997	41.9445902849	446.752712404
8124	3.4767213442	17.6099515745	277.3273682
8125	17.3836014699	114.737375516	116.729152931
8126	11.9512253542	30.5066666005	257.500607048
8127	18.0946001012	77.0303338623	117.186053354
8128	12.5635663615	57.3686681125	230.67854287
8129	5.59505827377	19.1228860966	802.941984097
8130	0.0	66.0032971951	61.3763517116
8131	55.6275457081	154.060628433	56.7484938679
8132	7.49494218664	61.0133430238	104.213734722
8133	16.1598016396	34.0155317126	258.481310354
8134	12.5162014601	43.0885417824	277.535953176
8135	29.3882935011	46.5236672618	231.102791238
8136	9.92198379964	29.6449825983	155.999413187
8137	6.99620657802	51.2410784931	272.628326595
8138	23.1781457954	40.6755554673	179.029044021
8139	13.9051483137	35.3365683439	162.200905958
8140	13.395802337	24.8291372574	90.9346009482
8141	9.56098343401	30.5066666005	250.820636098
8142	12.3858167037	46.5236672618	280.705371626
8143	12.6483085765	37.2189377385	300.166909278
8144	17.0055119319	63.0154619672	128.004272586
8145	16.5068991989	56.6925561286	184.385122591
8146	7.82262328701	66.0032971951	56.7649454799
8147	8.90909851016	50.3526765208	253.973043513
8148	24.2501363906	79.0456055123	245.849988769
8149	33.0288585461	56.6925561286	196.454851677
8150	11.9512253542	46.5236672618	251.925896716
8151	10.6439855811	61.0133430238	114.468283597
8152	16.0220338398	34.5109143101	254.075908901
8153	9.04613955802	14.8224912991	446.900788328
8154	15.6295983028	33.5684575624	369.763621138
8155	6.31604344273	35.3365683439	186.651357821
8156	9.27125726795	41.1404579689	210.768781565
8157	14.3414725255	26.5024188909	256.032292121
8158	19.121966868	62.0315530748	215.245195528
8159	82.572125361	35.219903149	140.987345846
8160	2.3467869861	30.5066666005	258.530174268
8161	12.16852628	42.5194195522	235.021494415
8162	37.1562948696	51.3535591825	184.312740065
8163	38.2539318261	50.3526765208	245.576670525
8164	8.6918028354	24.4930212652	236.103578925
8165	12.5752973138	50.3526765208	242.181427728
8166	34.4395344421	93.0473345236	104.520093191
8167	59.1042660021	93.0473345236	114.253076876
8168	61.7118035971	38.5151718425	235.759704844
8169	4.58318749637	46.5236672618	239.430435077
8170	23.7575939267	40.6755554673	191.769852738
8171	21.7312478274	35.3365683439	179.407168508
8172	4.9966284745	51.3535591825	172.398279488
8173	14.170244731	55.8078082317	118.65904917
8174	34.1118554422	201.410666792	48.9798623305
8175	17.3836014699	56.6925561286	178.062611717
8176	8.90562123325	114.737375516	116.323057278
8177	9.56098343401	57.3686681125	241.505210536
8178	4.19871997503	26.6326198809	182.271073333
8179	16.72824347	33.001653509	97.7279521602
8180	6.29808048765	65.6166036927	101.419038552
8181	11.9946939411	65.4828861463	335.241951408
8182	3.51948523382	37.2189377385	302.634422731
8183	8.6918028354	40.6755554673	180.290143988
8184	11.5890676466	62.0315530748	176.727873375
8185	7.6487867472	14.0879632242	305.930111013
8186	14.776063875	62.0315530748	181.180197885
8187	6.64853454862	24.4053332804	303.998388086
8188	34.6907259526	107.721354456	111.17639711
8189	11.0472803882	24.4930212652	239.374264411
8190	9.44494782724	23.9025148361	525.730039767
8191	15.0657984428	101.650186903	185.758563892
8192	21.582326696	76.491554209	171.966952702
8193	6.29808048765	88.9349576175	54.928427266
8194	17.0359367921	45.8949305609	304.6006244
8195	14.3414725255	46.5236672618	238.541979532
8196	6.96010633141	38.2457820159	361.652439868
8197	17.925105169	77.0303338623	112.053024848
8198	18.1177784466	76.491554209	200.233927363
8199	25.2775031574	51.3535591825	170.660185526
8200	13.2549994028	38.5151718425	234.470976215
8201	8.47450821086	38.5151718425	238.124124573
8202	15.4427222372	35.739449793	117.062295218
8203	8.01992698253	28.3462829757	323.956099959
8204	11.9129868606	48.3289867457	50.4264282495
8205	4.5197374324	41.6853375704	298.884003218
8206	9.53056172447	30.5066666005	231.061804919
8207	8.00645476622	30.5066666005	228.992509525
8208	12.5266301402	22.2651944116	97.0971738403
8209	8.08772285498	26.5024188909	233.649308962
8210	8.40207666934	46.0145622363	171.930761439
8211	5.98865220295	22.2337418601	232.299500442
8212	12.536187138	22.0403017924	118.811691815
8213	7.17073836317	64.051343205	259.456761932
8214	69.3418166197	103.671617438	333.013049121
8215	10.6040037231	46.0145622363	186.683553203
8216	11.2224255016	24.4930212652	240.159968736
8217	7.06947829517	38.5151718425	255.221927503
8218	34.767213442	61.0133430238	145.476432459
8219	11.7325486407	25.3663550882	305.14429252
8220	18.7942878681	134.337167555	121.837601062
8221	45.7388780231	61.0133430238	107.316250712
8222	10.5370732315	17.6099515745	221.056690337
8223	40.9575119983	211.654061469	48.0701715336
8224	43.4590194281	146.8061102	109.340643822
8225	51.823135912	100.705333396	104.650963995
8226	11.8408472801	69.021838443	110.536747935
8227	21.5174231282	45.8949305609	268.529922952
8228	69.5344268841	62.0315530748	185.785735881
8229	98.2886503355	85.4018007628	172.146539
8230	74.7335177325	69.9756797964	283.589598359
8231	7.127278178	49.6582646921	57.7360815061
8232	24.9165006913	29.6449825983	171.213101255
8233	7.22419243752	30.5066666005	273.607774053
8234	8.03644063465	93.0473345236	106.877468754
8235	35.2695964631	71.8142297555	177.85642427
8236	4.12860731827	38.5151718425	234.373362556
8237	19.5087522239	79.0456055123	232.106213981
8238	20.005926156	73.0260861527	114.286984779
8239	110.599775425	70.439806298	59.3729084332
8240	38.5146908367	57.3686681125	237.61584854
8241	15.8541982545	40.2821431812	153.401063181
8242	52.1508254142	154.066129192	105.256522598
8243	19.9142209855	64.051343205	127.020030071
8244	6.37398930608	38.2457820159	193.810149454
8245	15.2871427139	122.026666402	30.3152631381
8246	7.25809037375	34.5109143101	127.381143524
8247	27.8137728541	74.4684636237	159.867083258
8248	11.3862597505	40.517290786	126.957922667
8249	36.177889338	93.0473345236	57.7825250573
8250	32.3734900441	114.737375516	61.1365646156
8251	7.31444200382	51.3535591825	82.2895357586
8252	9.38714794442	27.6087393063	142.678516751
8253	18.292766027	35.219903149	51.8109895159
8254	12.3858167037	36.5130430763	107.894180654
8255	16.7851758715	38.5151718425	105.564696339
8256	38.5920395061	48.5257862052	112.708041039
8257	13.7530450171	85.0388391043	51.9824242172
8258	12.1111632885	20.7878085416	128.193448998
8259	50.5550063148	62.0315530748	83.0176651506
8260	0.0	77.0303338623	54.9288496877
8261	4.78049224211	57.3686681125	107.652212949
8262	19.121966868	30.5066666005	107.227473658
8263	23.467869861	34.1808295067	51.2185031504
8264	12.7389530254	38.3820436631	206.496157521
8265	12.1667829156	85.5008733532	24.1909936172
8266	50.953953213	100.705333396	48.2629442383
8267	22.2933148252	46.0145622363	81.9050292783
8268	20.4257409166	17.6099515745	124.136716683
8269	21.4884580732	38.006066817	76.3602423852
8270	7.989505273	46.7267533025	49.6778741984
8271	21.2949131134	60.8766688197	103.627995686
8272	32.1596758471	61.0133430238	49.9128890711
8273	14.9933648008	35.219903149	51.4986943093
8274	7.82262328701	22.2337418601	106.950924459
8275	81.827236145	38.0069606903	50.2699153085
8276	8.11234945307	23.4799387069	77.2119129935
8277	24.6444518206	38.2457820159	164.126235476
8278	36.0709769884	84.6615951192	106.725522534
8279	29.55212775	61.0133430238	56.6134102647
8280	29.89980293	137.367594371	141.508637033
8281	7.82262328701	26.5024188909	131.506034148
8282	15.7756208282	46.5236672618	131.166498451
8283	10.6804912125	36.3628920138	60.1984459813
8284	28.300507604	39.94892491	61.3587013354
8285	84.5755976786	69.021838443	67.8221069647
8286	16.3536301587	26.5024188909	123.579690905
8287	6.57679825245	20.3377777337	210.721630172
8288	12.9003717693	43.3450539404	101.411400712
8289	59.6822648304	101.509622877	122.349530471
8290	2.6075407456	76.0139213806	29.7346959142
8291	25.2027485302	24.8291372574	61.5548648303
8292	10.0229529568	19.0034803451	124.667027144
8293	9.39714288382	26.5024188909	121.971520151
8294	11.441312259	38.006066817	90.9444993157
8295	14.776063875	38.0069606903	72.1084425883
8296	16.8626820739	28.3462829757	182.889978178
8297	15.0229179788	79.0456055123	124.411404943
8298	11.2396596043	23.7280327398	83.9821794315
8299	15.0568085635	45.8230572569	58.8914847193
8300	13.4288317417	44.0806035848	28.301875825
8301	12.2397941783	25.6767746798	151.868243322
8302	5.2150814912	36.5130430763	93.574907702
8303	13.9068811759	58.7224342571	119.017194254
8304	9.56098343401	36.5130430763	94.0737877065
8305	25.05904699	65.9207956398	71.2485290488
8306	17.05592247	35.219903149	44.9519460241
8307	19.5565582175	46.5236672618	104.492270444
8308	5.3019997611	61.0133430238	45.1151834616
8309	10.5357709593	31.1073101418	106.424267375
8310	8.56142648076	30.10625067	96.9966717308
8311	8.26633894393	12.4145637173	118.247245116
8312	22.8653484064	53.734867022	152.116672937
8313	10.4301640326	15.202780347	141.499617759
8314	16.0798379235	20.3377777337	164.750962891
8315	3.63882378105	38.5151718425	110.014006814
8316	10.777836062	40.2821431812	137.65489546
8317	20.204963764	174.939150377	52.1941373967
8318	2.78137728541	26.5024188909	108.739229517
8319	8.09337303613	17.6099515745	108.542689268
8320	13.7234918392	108.422897625	52.1941373967
8321	13.9068811759	40.6755554673	95.3954994769
8322	10.4301640326	31.1511688683	110.543917687
8323	10.1116093401	38.5151718425	136.706273368
8324	10.4301640326	33.7517998091	30.608321033
8325	5.2150814912	11.3012691259	133.586974679
8326	12.382340477	100.705333396	60.2530639629
8327	7.82262328701	46.5236672618	132.880046289
8328	6.29808048765	33.7517998091	29.0520282284
8329	9.99557373331	24.4930212652	125.952216564
8330	8.6918028354	33.001653509	71.9489955291
8331	3.14904024383	37.4662557715	64.7153667582
8332	6.47469800881	21.2019370773	176.36173653
8333	5.74991734642	28.3462829757	220.876419031
8334	8.12683618146	34.5109143101	140.318777911
8335	11.6135482642	26.5024188909	145.360209413
8336	7.82262328701	46.0145622363	104.026579084
8337	5.7365900604	26.5024188909	145.123082432
8338	7.82262328701	77.0303338623	69.7957067223
8339	9.96167579709	30.4112579082	64.8455297198
8340	29.1152259174	40.6755554673	107.977991399
8341	10.9182084063	34.5109143101	104.726440474
8342	9.66789263293	44.4674837202	48.0120143434
8343	8.11234945307	46.0145622363	78.8649631965
8344	9.1263931347	38.5151718425	106.103546568
8345	11.7321915661	24.8291372574	49.7949763383
8346	9.34368880946	38.5151718425	109.181116845
8347	21.9961762096	58.7224342571	134.057346929
8348	14.959894304	49.4406016413	110.569662575
8349	4.94911339167	17.5369879416	109.374631642
8350	13.8558930171	29.6449825983	74.825915508
8351	54.410687829	81.207668833	135.11796785
8352	3.22838433038	24.5487262682	199.703845238
8353	23.0867346863	46.5236672618	109.668648548
8354	4.34590194281	93.0473345236	60.6957733006
8355	11.7339349305	17.6099515745	121.811799089
8356	12.5018554611	26.5024188909	123.579462569
8357	9.23330233363	35.219903149	52.2404553631
8358	10.3632366917	73.0260861527	53.0750350185
8359	9.77827805855	34.5109143101	118.404568649
8360	11.8788022144	35.3365683439	81.6100761943
8361	6.64088579968	43.0885417824	185.244351122
8362	15.4682215677	86.3930276286	230.953916138
8363	23.681684058	62.0315530748	103.587009367
8364	20.7292543648	37.2189377385	173.30134854
8365	61.0564455972	174.939150377	71.4701063453
8366	17.3836014699	62.0315530748	119.754719674
8367	36.99231359	71.2061798358	116.274307533
8368	17.6057649123	27.6087393063	181.209539067
8369	10.8647522315	73.4030354543	150.550972688
8370	5.07601351961	58.7224342571	191.244451502
8371	24.9889343333	73.4030354543	103.155830999
8372	7.53289712096	51.3535591825	78.2668026804
8373	4.172065403	29.6449825983	79.6192256486
8374	52.1508254142	229.474652804	26.1126811753
8375	44.154359286	48.7013389849	139.195250409
8376	21.6860463782	38.5151718425	108.481015702
8377	5.47583630091	38.5151718425	104.473055966
8378	53.019997611	77.0303338623	54.0966903943
8379	9.85070960006	40.6755554673	85.7138114839
8380	19.7069286519	114.737375516	50.7370337693
8381	20.6395551136	65.0175907334	33.7308050097
8382	20.6418760987	62.0315530748	61.0884656281
8383	2.6075407456	53.0048476045	41.3473533254
8384	24.4795988588	76.491554209	56.4368836695
8385	19.335781065	69.021838443	40.454776315
8386	20.7334237364	49.6582646921	19.7669142756
8387	35.2652485542	67.1685739548	79.4375272421
8388	6.60577065901	27.6087393063	115.105911999
8389	31.9949594138	60.8766688197	76.2037979451
8390	30.601811682	48.9353569695	124.827204878
8391	2.23503522486	16.8603455275	198.307798669
8392	16.2855444256	97.8707139391	73.0399280605
8393	13.0804634167	76.7148751829	127.476702158
8394	14.9898885742	574.518081487	19.9342845954
8395	26.944590155	61.0133430238	47.3422590609
8396	14.2260428954	32.8623075078	117.72127304
8397	3.4767213442	56.6925561286	75.9249083017
8398	9.20751629316	46.0145622363	72.1914084896
8399	27.0952441486	56.6925561286	73.8645979317
8400	25.6674706785	51.3535591825	72.0126784517
8401	3.12904931481	49.217526237	18.0871030883
8402	39.0992010261	21.2019370773	98.67383422
8403	19.25103885	29.906032882	70.3691612785
8404	4.61465207391	17.1363166188	101.270779959
8405	5.7365900604	27.6087393063	97.9327695912
8406	2.37575939267	14.8224912991	124.236499534
8407	3.66794111791	22.8036400902	104.809771713
8408	17.7973354593	85.0388391043	37.8368579102
8409	5.32372985369	26.5024188909	79.883867123
8410	5.17205714714	60.8766688197	74.948143792
8411	5.68356972672	11.5823873555	57.7204176535
8412	10.2719736636	70.439806298	11.1082585247
8413	12.3319299389	77.0303338623	24.799098168
8414	40.2437407874	67.7292780599	65.3834437708
8415	8.40758192019	30.5066666005	52.8634017567
8416	5.2150814912	4.3518661809	12.6830511155
8417	16.72824347	27.8208524847	22.4456271519
8418	35.7233123105	46.7267533025	25.266901637
8419	6.44526245543	16.5527548974	38.9983691125
8420	15.5100833187	46.5236672618	52.4061702466
8421	10.7361108395	26.3877477209	26.9783259494
8422	6.25201365757	19.974462455	62.9046847677
8423	1.62797472138	38.5151718425	73.2388201711
8424	5.89767798517	31.0157814488	98.8838577127
8425	30.113617127	61.0133430238	30.942924671
8426	30.550382431	28.9049734103	66.9124161678
8427	6.04485890273	11.7399644421	100.878041965
8428	2.44703254202	13.1194662784	48.8269456823
8429	16.2044149659	42.2772584803	47.7456375151
8430	4.82395032685	22.2337418601	65.286537954
8431	38.0706790178	51.3535591825	46.1018120883
8432	3.30288480439	16.5527548974	49.5079236813
8433	11.2102534571	20.6974291142	63.1822614788
8434	19.9911495671	48.9353569695	88.9502922302
8435	13.425355515	106.810487779	12.1985220314
8436	3.65055788401	22.482513665	34.0984260396
8437	2.88642339486	26.5849499145	113.792488826
8438	13.7156677036	61.0133430238	28.4638459974
8439	10.0738003863	65.0175907334	29.6542531261
8440	15.8107401698	3.7301704509	76.9853008872
8441	4.8674094618	88.3475257196	20.2030475352
8442	7.24270570764	45.8949305609	106.236061391
8443	61.3841245971	107.721354456	35.4268394729
8444	9.23330233363	65.9786027184	39.1703404036
8445	3.8243933736	49.6582646921	19.6267616121
8446	14.2745525361	77.0303338623	36.5752898536
8447	23.6417022	38.5151718425	97.4746361537
8448	6.16978986903	24.4053332804	98.0797380855
8449	6.2754818635	26.5024188909	79.9609305376
8450	10.4301640326	75.3792910098	23.234402597
8451	4.01822084243	17.0707102504	64.3567193349
8452	5.98865220295	27.8208524847	31.3312671968
8453	28.9529775001	40.6755554673	48.6608654611
8454	7.75888336245	14.539811247	57.5582077282
8455	17.8181928194	66.0152024083	66.3741139455
8456	12.16852628	23.4799387069	54.5260306567
8457	23.160176539	109.213042298	14.578457195
8458	4.22334762334	19.2575859213	135.121735395
8459	18.1954211775	106.0097345	15.5351852168
8460	7.97212203911	17.7869875944	91.3299533905
8461	5.026102886	26.6612238253	145.635696849
8462	11.2287478232	71.0285249806	27.2558113262
8463	52.0092348152	101.986911908	164.110137785
8464	43.1443631505	180.947452118	206.615234768
8465	20.8876064677	266.099685431	63.5983125835
8466	7.76554805567	16.7097426169	112.017198923
8467	7.35297035801	122.752668301	27.2558113262
8468	13.4358682126	61.3763341506	62.1660519177
8469	60.1652187899	40.9175593747	103.12723191
8470	18.0782376807	67.4814197739	106.433149647
8471	30.5936724806	38.7420388411	124.02665871
8472	13.9856791483	92.8851112606	142.928544719
8473	11.4171152007	34.7151005025	123.806542764
8474	18.6475721978	29.8497974488	90.1827131909
8475	32.5569108874	187.183642428	26.9728915516
8476	18.9007696276	203.973725588	61.926938413
8477	21.8526217001	38.7420388411	120.156134438
8478	30.1767248194	44.7746912617	57.5555247797
8479	34.9641926197	154.968155364	29.4357355325
8480	7.86694360199	38.7420388411	117.878596574
8481	11.2535120001	49.1652002714	213.407432883
8482	21.2032814582	30.9365312347	259.961498756
8483	4.69569121481	61.3763341506	71.0331853263
8484	12.8930517391	38.7420388411	153.875659648
8485	4.25426818715	25.0646188368	68.2995804651
8486	22.1707962132	76.8890625957	104.221829235
8487	12.6005130851	67.4814197739	103.636569705
8488	5.68168143198	46.7959155183	147.568104785
8489	9.97819785095	76.8890625957	99.8875087915
8490	5.59427165933	35.5142624903	69.1149342257
8491	15.6697902048	85.8021184654	75.8423990724
8492	14.4227280116	35.5142624903	53.3170027237
8493	24.0619265461	50.6110550076	107.465936405
8494	7.45961070074	28.674697906	98.9178912
8495	12.1601140215	32.7016362446	95.3123851571
8496	15.5992784646	106.644875656	23.0726835943
8497	17.482101561	85.0052157178	29.1062237883
8498	50.8042864258	57.6667994025	97.9177564963
8499	6.11873449612	26.8203529116	74.8812299145
8500	20.1822055065	38.7420388411	95.2256745446
8501	6.64319628268	24.5505336602	181.48810904
8502	8.88207005998	29.8497974488	96.8867165091
8503	4.0791556306	20.1929604424	98.1904468161
8504	12.2374731931	53.3224574734	64.0746900709
8505	8.6737422099	44.7746912617	60.4320794209
8506	16.826523015	34.7151005025	130.028357443
8507	8.91586927556	34.2151797792	168.661902642
8508	8.04176419751	138.860362719	31.8374996218
8509	9.32378504867	35.5483082565	97.44287461
8510	6.2436055999	42.1415960228	247.350384911
8511	13.810859603	46.8390178906	182.420747609
8512	3.16688242366	16.8758949931	69.4864027179
8513	13.657012942	69.430201005	67.5446558384
8514	20.9785134714	48.9557392445	183.252004975
8515	10.9000921191	56.4971023904	181.175859501
8516	15.6989232949	122.752668301	31.9982596132
8517	6.64319628268	17.7571361565	156.705656569
8518	9.90652141729	35.5483082565	106.649212628
8519	4.72016553106	53.3224574734	65.1230950141
8520	18.1458403128	51.6560517881	108.049437747
8521	7.86694360199	67.4864785072	143.258490302
8522	4.55700027204	25.8280258941	224.093559714
8523	8.30399561591	26.6612238253	159.708960548
8524	9.55687917603	38.4445362092	222.558913166
8525	10.7042891873	61.3763341506	59.5313850641
8526	6.41010215532	38.2329338156	108.960487143
8527	37.0754489691	81.5928987408	102.092196042
8528	22.0676541517	106.644875656	27.9433654033
